round,alpha,beta,give,keep,steal,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p0-T-p0,p0-T-p1,p0-T-p2,p0-T-p3,p0-T-p4,p0-T-p5,p0-T-p6,p0-T-p7,p0-T-p8,p0-T-p9,p1-T-p0,p1-T-p1,p1-T-p2,p1-T-p3,p1-T-p4,p1-T-p5,p1-T-p6,p1-T-p7,p1-T-p8,p1-T-p9,p2-T-p0,p2-T-p1,p2-T-p2,p2-T-p3,p2-T-p4,p2-T-p5,p2-T-p6,p2-T-p7,p2-T-p8,p2-T-p9,p3-T-p0,p3-T-p1,p3-T-p2,p3-T-p3,p3-T-p4,p3-T-p5,p3-T-p6,p3-T-p7,p3-T-p8,p3-T-p9,p4-T-p0,p4-T-p1,p4-T-p2,p4-T-p3,p4-T-p4,p4-T-p5,p4-T-p6,p4-T-p7,p4-T-p8,p4-T-p9,p5-T-p0,p5-T-p1,p5-T-p2,p5-T-p3,p5-T-p4,p5-T-p5,p5-T-p6,p5-T-p7,p5-T-p8,p5-T-p9,p6-T-p0,p6-T-p1,p6-T-p2,p6-T-p3,p6-T-p4,p6-T-p5,p6-T-p6,p6-T-p7,p6-T-p8,p6-T-p9,p7-T-p0,p7-T-p1,p7-T-p2,p7-T-p3,p7-T-p4,p7-T-p5,p7-T-p6,p7-T-p7,p7-T-p8,p7-T-p9,p8-T-p0,p8-T-p1,p8-T-p2,p8-T-p3,p8-T-p4,p8-T-p5,p8-T-p6,p8-T-p7,p8-T-p8,p8-T-p9,p9-T-p0,p9-T-p1,p9-T-p2,p9-T-p3,p9-T-p4,p9-T-p5,p9-T-p6,p9-T-p7,p9-T-p8,p9-T-p9,p0-I-p0,p0-I-p1,p0-I-p2,p0-I-p3,p0-I-p4,p0-I-p5,p0-I-p6,p0-I-p7,p0-I-p8,p0-I-p9,p1-I-p0,p1-I-p1,p1-I-p2,p1-I-p3,p1-I-p4,p1-I-p5,p1-I-p6,p1-I-p7,p1-I-p8,p1-I-p9,p2-I-p0,p2-I-p1,p2-I-p2,p2-I-p3,p2-I-p4,p2-I-p5,p2-I-p6,p2-I-p7,p2-I-p8,p2-I-p9,p3-I-p0,p3-I-p1,p3-I-p2,p3-I-p3,p3-I-p4,p3-I-p5,p3-I-p6,p3-I-p7,p3-I-p8,p3-I-p9,p4-I-p0,p4-I-p1,p4-I-p2,p4-I-p3,p4-I-p4,p4-I-p5,p4-I-p6,p4-I-p7,p4-I-p8,p4-I-p9,p5-I-p0,p5-I-p1,p5-I-p2,p5-I-p3,p5-I-p4,p5-I-p5,p5-I-p6,p5-I-p7,p5-I-p8,p5-I-p9,p6-I-p0,p6-I-p1,p6-I-p2,p6-I-p3,p6-I-p4,p6-I-p5,p6-I-p6,p6-I-p7,p6-I-p8,p6-I-p9,p7-I-p0,p7-I-p1,p7-I-p2,p7-I-p3,p7-I-p4,p7-I-p5,p7-I-p6,p7-I-p7,p7-I-p8,p7-I-p9,p8-I-p0,p8-I-p1,p8-I-p2,p8-I-p3,p8-I-p4,p8-I-p5,p8-I-p6,p8-I-p7,p8-I-p8,p8-I-p9,p9-I-p0,p9-I-p1,p9-I-p2,p9-I-p3,p9-I-p4,p9-I-p5,p9-I-p6,p9-I-p7,p9-I-p8,p9-I-p9
0,0.2,0.5,1.3,0.95,1.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.2,0.5,1.3,0.95,1.6,109.55,96.9,93.95,101.75,106.6,109.19999999999999,95.6,113.45,115.7,111.7,0.05,0.0,0.05,0.05,0.0,0.0,0.3,0.3,0.0,0.25,0.25,0.0,0.05,0.15,0.0,0.4,0.0,0.0,0.0,0.15,0.05,0.0,0.05,0.25,0.1,0.0,0.0,0.0,0.4,0.15,0.0,0.15,0.15,0.05,0.3,0.0,0.25,0.0,0.1,0.0,0.05,0.0,0.1,0.0,0.1,0.25,0.0,0.25,0.25,0.0,0.0,0.15,0.15,0.1,0.0,0.1,0.0,0.2,0.3,0.0,0.35,0.0,0.0,0.1,0.2,0.0,0.0,0.3,0.05,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.05,0.2,0.25,0.2,0.0,0.0,0.0,0.2,0.05,0.05,0.2,0.1,0.2,0.1,0.15,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.3,0.9500000000000001,0.0,1.3,1.3,0.0,0.0,7.800000000000001,7.800000000000001,0.0,6.5,6.5,0.0,1.3,3.9000000000000004,0.0,10.4,0.0,0.0,0.0,3.9000000000000004,1.3,0.0,0.9500000000000001,6.5,2.6,0.0,0.0,0.0,10.4,3.9000000000000004,0.0,3.9000000000000004,3.9000000000000004,0.9500000000000001,7.800000000000001,0.0,6.5,0.0,2.6,0.0,1.3,0.0,2.6,0.0,1.9000000000000001,6.5,0.0,6.5,6.5,0.0,0.0,3.9000000000000004,3.9000000000000004,2.6,0.0,1.9000000000000001,0.0,5.2,7.800000000000001,0.0,9.1,0.0,0.0,2.6,5.2,0.0,0.0,7.800000000000001,1.3,0.0,2.6,5.2,0.0,0.0,0.0,5.2,0.0,0.9500000000000001,5.2,6.5,5.2,0.0,0.0,0.0,5.2,1.3,1.3,5.2,1.9000000000000001,5.2,2.6,3.9000000000000004,0.0,3.9000000000000004,3.9000000000000004,3.9000000000000004,0.0,0.0,0.0,5.699999999999999
2,0.2,0.5,1.3,0.95,1.6,120.37326058421853,104.22341540212446,103.0280954097117,119.54771619878606,113.62764506828529,113.88050000000001,96.18147534142642,118.5034147572079,114.64438118361156,110.18697693474962,0.05,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0.1,0.1,0.05,0.0,0.05,0.2,0.05,0.15,0.05,0.25,0.05,0.15,0.1,0.1,0.05,0.3,0.2,0.25,0.0,0.0,0.0,0.0,0.1,0.15,0.2,0.05,0.05,0.1,0.1,0.05,0.05,0.15,0.0,0.0,0.1,0.25,0.1,0.0,0.2,0.0,0.2,0.15,0.0,0.35,0.0,0.0,0.2,0.1,0.0,0.15,0.05,0.15,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.05,0.05,0.15,0.1,0.2,0.05,0.1,0.05,0.0,0.0,0.3,0.05,0.2,0.25,0.0,0.15,0.05,0.0,0.25,0.15,0.15,0.0,0.0,0.0,0.0,0.25,0.2,0.0,1.815537215477997,4.27245,3.908569347496207,3.908569347496207,2.8483,1.42415,10.634066084977238,9.20991608497724,2.8483,8.149646737481032,6.249115781487103,0.0,2.2575831562974207,8.032449468892263,1.2597000000000003,11.762165250379365,1.2597000000000003,6.298500000000001,1.2597000000000003,6.772749468892262,3.4260345978755695,2.4427000000000003,1.6111156676783005,12.244772989377847,6.852069195751139,6.106750000000001,0.0,0.0,7.866676783004554,2.950003793626707,2.6455,7.033655918057665,8.356405918057664,1.713326441578149,7.453561836115328,2.6455,7.75450986342944,1.32275,3.3663539453717757,3.9682500000000007,1.0457207890743552,0.0,4.86304157814871,6.928999999999999,3.553761153262519,5.228603945371776,5.543200000000001,5.228603945371776,10.771803945371776,4.1574,0.0,13.112829742033384,3.1756297420333843,2.1170864946889227,5.6784,3.6219016691957506,0.0,8.492972989377845,7.770859484066769,4.2588,19.368303490136572,0.0,0.0,14.410943854324735,3.96588770864947,0.0,0.0,5.9488315629742035,0.9914719271623675,0.0,8.058406069802732,5.792862139605464,1.4748500000000002,1.4748500000000002,4.42455,7.2677121396054645,5.899400000000001,1.8666426024279215,7.2677121396054645,6.872365174506829,4.362397572078907,0.0,9.024600000000001,1.5041000000000002,10.37879757207891,8.611099393019726,1.0905993930197269,8.874697572078908,2.693102959028832,4.362397572078907,9.402245068285282,7.568917602427922,4.3563,3.212617602427921,3.212617602427921,3.212617602427921,0.0,7.2605,5.808400000000001,4.695364188163885
3,0.2,0.5,1.3,0.95,1.6,122.50751423219236,111.39891034080975,113.10260177488047,126.31829036092128,121.69675096982806,120.4275385185804,98.85246302722172,124.37100108573398,124.3592680733631,114.43637902582617,0.05,0.1,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.15,0.0,0.0,0.1,0.15,0.05,0.25,0.05,0.15,0.05,0.2,0.1,0.05,0.05,0.15,0.15,0.1,0.0,0.05,0.25,0.1,0.1,0.15,0.2,0.05,0.0,0.1,0.25,0.05,0.0,0.1,0.05,0.0,0.15,0.15,0.1,0.1,0.1,0.1,0.2,0.05,0.05,0.25,0.1,0.05,0.1,0.1,0.0,0.15,0.15,0.05,0.2,0.1,0.05,0.2,0.15,0.05,0.0,0.1,0.1,0.05,0.15,0.1,0.05,0.1,0.1,0.1,0.1,0.05,0.15,0.1,0.05,0.05,0.15,0.05,0.25,0.15,0.0,0.15,0.05,0.1,0.2,0.15,0.1,0.1,0.1,0.1,0.0,0.15,0.1,0.0,2.6251346987649438,6.615728368609173,6.319149839851612,6.319149839851612,5.45372050413601,1.162007864473164,14.93800915809247,10.646296518429624,5.45372050413601,11.345719570308862,5.042414543769662,0.0,4.531696250986745,10.547131229499353,2.3716600774495893,16.265843219280306,2.3716600774495893,9.14849158679271,2.3716600774495893,10.885279952505,5.470466563043809,3.330432433170993,2.291376415369559,13.994641747245796,9.601567885761366,7.656398462764356,0.0,1.3393652403262521,13.102177318003768,5.080737149292194,5.343011465047013,10.601558370421705,13.273064102945213,2.582430885102723,6.2914677676416595,5.343011465047013,14.317107684884979,2.6715057325235065,2.842079537173411,6.4603968869863,2.3174030824870755,0.0,8.33891193509779,9.99884411825295,5.014357632115059,7.155537254772251,7.408211540247278,7.155537254772251,14.56374879501953,4.817578962241604,1.4804465000000002,17.823458097866713,5.484456290822848,3.1628220272152325,7.473842889739352,5.04212022960051,0.0,11.190802971734978,10.616703554080535,4.865158917304513,20.131398556437752,2.500718358877087,1.2503591794385436,16.255867872918532,6.851502085131009,1.2503591794385436,0.0,7.151355179100154,3.275824495580932,1.2503591794385436,11.030875187116168,7.687967361466469,2.7136308840424253,4.254175275886128,6.600348260283572,8.86105385366519,7.773434752482294,2.610365353973565,10.401598245508893,8.546415382861554,4.866536211647287,1.4903769553869504,11.46590971578754,2.6561734303247313,15.491229932946215,11.144153054914842,0.8440398140650842,11.34467954723453,3.1746464657939657,6.356913167034238,12.999827423878635,10.148670395010658,6.234047160538196,5.347053934624208,5.347053934624208,5.347053934624208,0.0,9.912601700846412,7.357109080616432,3.6278198578533556
4,0.2,0.5,1.3,0.95,1.6,124.62618265479723,121.22565151851641,121.3607573656407,134.95595299179686,130.02506192963605,128.10233315720654,100.98023711171874,129.27489230976357,134.37650100513684,119.34976462968112,0.05,0.1,0.1,0.1,0.05,0.1,0.15,0.1,0.1,0.15,0.1,0.0,0.1,0.15,0.05,0.2,0.1,0.1,0.05,0.15,0.1,0.1,0.05,0.2,0.1,0.05,0.05,0.05,0.2,0.1,0.1,0.15,0.15,0.05,0.1,0.05,0.15,0.1,0.05,0.1,0.1,0.0,0.15,0.1,0.1,0.1,0.1,0.1,0.2,0.05,0.0,0.25,0.1,0.1,0.1,0.1,0.0,0.1,0.15,0.1,0.1,0.1,0.05,0.2,0.2,0.05,0.0,0.15,0.1,0.05,0.1,0.1,0.05,0.1,0.1,0.15,0.1,0.05,0.15,0.1,0.05,0.05,0.2,0.05,0.2,0.15,0.05,0.1,0.05,0.1,0.2,0.2,0.05,0.1,0.1,0.1,0.0,0.15,0.1,0.0,3.224513353268307,8.378966071333434,8.14592901263239,8.14592901263239,5.874276426038282,4.097287330313652,16.50338798627206,11.541203520510425,7.466874111056782,13.683493714186561,6.952745821793688,0.0,6.542330692418808,12.83019810626227,3.356379700485486,18.878800695273043,4.804565534916013,10.257125832257085,3.356379700485486,13.102219407086077,7.402012343499074,5.657264412995044,2.9429849865509627,17.293490007092892,10.771081993198155,7.715688216367276,1.4703338230734462,2.5626088707265455,16.562493593366725,7.082636390005883,7.558366731060447,13.407027102852208,15.544072693690454,3.265814294284512,8.317069393324596,5.916228956368471,16.37925012778369,5.421321140222201,3.9156289436172367,8.452206562478015,5.030559682176206,0.0,11.462341819786138,11.217156467540178,6.350825461230544,8.92729392669339,9.130675961298513,8.92729392669339,18.0579698879919,5.462137692449081,1.1847503949406006,22.09128373607296,7.520144983167555,5.662218524292533,9.112167400426559,6.323159240443118,0.0,12.086734398839276,13.19286922291853,7.024529353220391,18.461157407589255,4.543271754922821,2.2716358774614105,17.970339797027602,10.548774971153648,2.2716358774614105,0.0,9.501531753400005,5.155468084776705,2.2716358774614105,12.027901835478197,9.362578505239698,3.7802744441293656,6.625291082449294,8.49580669406817,11.91465932516368,9.431064499877609,3.2625896037197064,13.142852949369065,10.0469003609373,5.561894175675394,2.824739401500681,15.758333277999167,3.7693134995912487,19.022477689086667,13.88137738849856,2.300959178497399,12.428424787994738,3.7546125710343654,8.386633577176074,16.26228090931605,14.00052053359956,6.432709577804429,7.21620220062394,7.21620220062394,7.21620220062394,0.0,12.326058475400185,8.811351940520034,2.877371694680299
5,0.2,0.5,1.3,0.95,1.6,127.98309551222641,131.9090611952537,128.2859880140841,140.3134464343179,138.507125503254,137.7517896707928,104.01961965083902,136.63975373643297,141.11741477450695,128.33347006396602,0.05,0.1,0.1,0.1,0.1,0.05,0.15,0.1,0.1,0.15,0.1,0.0,0.05,0.15,0.0,0.25,0.1,0.1,0.1,0.15,0.1,0.1,0.05,0.15,0.15,0.1,0.05,0.05,0.15,0.1,0.1,0.15,0.15,0.05,0.1,0.1,0.15,0.1,0.0,0.1,0.05,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.05,0.2,0.1,0.1,0.1,0.1,0.0,0.1,0.15,0.1,0.1,0.15,0.05,0.2,0.2,0.05,0.0,0.15,0.05,0.05,0.1,0.1,0.05,0.1,0.1,0.1,0.1,0.05,0.15,0.15,0.1,0.0,0.2,0.0,0.2,0.15,0.05,0.15,0.05,0.1,0.15,0.25,0.1,0.1,0.05,0.1,0.0,0.15,0.1,0.0,3.7155155221182548,9.819016449522463,9.63587469880995,9.63587469880995,7.8526696968586345,4.836787504245393,17.816880769972173,12.300397823220528,9.102970073927835,15.602931859707702,8.795970957641382,0.0,6.887818132820941,15.144963042370186,2.725306695779093,23.206711814800936,7.05297591710191,11.480699110599634,5.87717363526052,15.365753090685565,9.12314701573189,7.716551490354267,3.5256197424172915,18.67552003211598,13.417273588794785,9.376664969166583,2.7630161527537505,3.6436941356685715,18.08510501953819,8.865140898725548,9.589274234941941,16.04893354863397,17.768196065461282,3.909355608000583,10.200013025269223,8.26832702319164,18.43981508514994,7.870011718114631,3.1501814407707927,10.308493666481727,5.737132513212713,1.690325805085269,12.601570102304802,12.404368672702656,7.579444436442502,10.562332610229891,10.725866750650177,10.562332610229891,21.288199360880068,7.774713581417473,2.616267369298183,24.392777928621104,9.366742469976673,7.875462832330912,10.644453975793622,7.509216189578261,0.0,13.032076585615487,15.585312430049589,8.96883211154144,17.157987128346985,7.512656318916044,3.0999566182318503,19.393802184023038,13.552786007179272,3.0999566182318503,0.0,11.417447427299942,5.369479173187617,3.0999566182318503,12.904733352051958,10.789493332129524,4.6801113870942,8.618087160703539,10.102358387673263,12.81449485401596,10.844494001158125,3.8167806026562783,15.469604719223726,13.012918475012947,7.994254789767865,2.2853956191950338,19.735739190285017,3.049406511787774,22.377760938176163,16.47069239585896,3.608570974052954,15.296064294126577,4.3143417632465235,10.2796504089629,17.580812629115215,18.885910702796046,8.21635960668209,8.838605691473294,7.287058751287439,8.838605691473294,0.0,14.452249428901395,10.107047158422091,2.287079353198853
6,0.2,0.5,1.3,0.95,1.6,135.6678684546103,139.29056984893657,138.35941344785914,149.57349071043512,144.10377236636134,144.25710650251557,105.85662101651147,146.12279006550727,152.53305119052067,133.68767222755838,0.05,0.1,0.1,0.1,0.1,0.0,0.15,0.15,0.1,0.15,0.1,0.0,0.1,0.15,0.0,0.2,0.1,0.1,0.1,0.15,0.1,0.1,0.05,0.15,0.15,0.1,0.0,0.05,0.2,0.1,0.1,0.15,0.15,0.05,0.1,0.1,0.15,0.1,0.05,0.05,0.1,0.0,0.1,0.1,0.1,0.1,0.15,0.1,0.2,0.05,0.05,0.2,0.1,0.1,0.1,0.1,0.0,0.1,0.15,0.1,0.15,0.15,0.1,0.25,0.1,0.05,0.0,0.15,0.0,0.05,0.1,0.1,0.05,0.1,0.1,0.1,0.1,0.05,0.15,0.15,0.1,0.05,0.2,0.0,0.2,0.15,0.0,0.15,0.05,0.1,0.15,0.15,0.1,0.15,0.05,0.1,0.0,0.15,0.15,0.0,4.146954992610505,11.073852361266344,10.929251450088994,10.929251450088994,9.522532517969893,3.8155718877224754,19.04679844987178,14.694579603341445,10.508941867770293,17.3000502197529,10.571198787217769,0.0,9.02274921612823,17.442378903307006,2.213289240308478,25.702416895185987,9.15670596961181,12.752864552823562,8.201882930293547,17.621618923065892,10.635131168659502,9.509673302386705,4.039667242766105,19.945982044475166,15.738707314125119,10.837988842023403,2.2107662596110673,4.583141737471857,21.141273470436893,10.428684172729017,11.257055345893946,18.20643292644902,19.57045570697736,4.43490032823758,11.741178736795943,10.208858654363588,20.103637682350296,9.893032565365603,4.323307236991046,10.003449678990304,8.209488209397769,1.3577041162498054,13.72335736727062,13.564976671525471,8.71979991227057,12.08537905471009,14.017286400995639,12.08537905471009,24.302072824163428,8.045576273151466,3.902231296254161,26.849380263800377,11.141160092065011,9.93755736888711,12.172098398681886,8.67766253834543,0.0,14.099267413994284,17.950775583540448,10.819794528715178,17.618429447775856,9.99199605372235,5.1536440877849845,22.086872997891643,13.413573940645447,3.801389032324077,0.0,13.079678151408462,4.242796586195687,3.801389032324077,13.877604666218431,12.185223774272522,5.520835115287266,10.4478943668184,11.635446094330668,13.805409922272634,12.229221958086796,4.3518531490717365,17.706058889559788,15.740487089018634,10.044293072019132,3.657071211974646,23.077444628169406,2.4318709132296137,25.18414023097428,18.638959120425305,2.877804295984062,17.70202164541418,4.781236759478341,11.866837891925186,19.191081468563233,20.2448358388148,9.96644854132117,12.137405665974132,7.548605980259044,10.469070555142574,0.0,16.666572191906056,13.160305042091196,1.8453844178857168
7,0.2,0.5,1.3,0.95,1.6,146.71404303923725,146.33059841599555,147.1488351732766,157.45144768525026,151.87007866823487,153.5129448590646,108.88314959221822,155.584957663924,160.15237655022867,140.61616701536138,0.05,0.1,0.1,0.1,0.05,0.1,0.15,0.1,0.1,0.15,0.15,0.0,0.1,0.15,0.0,0.2,0.1,0.15,0.0,0.15,0.1,0.1,0.05,0.15,0.1,0.1,0.05,0.05,0.2,0.1,0.1,0.1,0.15,0.05,0.1,0.1,0.15,0.1,0.05,0.1,0.1,0.0,0.15,0.1,0.1,0.1,0.1,0.1,0.2,0.05,0.05,0.2,0.1,0.1,0.1,0.1,0.0,0.1,0.15,0.1,0.2,0.2,0.05,0.2,0.2,0.0,0.0,0.15,0.0,0.0,0.1,0.1,0.05,0.1,0.1,0.1,0.1,0.05,0.15,0.15,0.1,0.05,0.15,0.05,0.2,0.15,0.0,0.15,0.05,0.1,0.15,0.15,0.1,0.1,0.1,0.1,0.0,0.15,0.15,0.0,4.611507922710976,12.400047215871165,12.284201006235797,12.284201006235797,9.39342644954942,6.584482235233704,20.551886182789122,15.301153520524881,11.947432960841557,19.15237541320393,13.886172655202039,0.0,10.837078844750273,19.381056620197,1.7699634193917089,27.797427238277827,10.944207243965483,15.630820327413268,6.5590806657050855,19.524395916396383,12.19396995899263,11.284206107343927,4.579744925686567,21.519024859761657,16.319439293636734,12.358499267113114,3.585585645646303,5.503212709181477,24.282798452836975,12.026631773337932,12.934124540712304,18.518194480225798,21.558745166843917,4.984491632432919,13.323336717194037,12.091900529640547,21.987052423106405,11.838029233329845,5.418455603840319,11.92694374836271,10.263264641789426,1.0777409741243418,16.513176185300026,14.514081179234438,9.659476010731767,13.339638157794836,14.873284800961361,13.339638157794836,26.78357396237809,8.259674914898067,4.983011713930752,28.883522349859764,12.623179413061864,11.664698171627116,13.44428205584257,9.651547949648734,0.0,14.97891565306832,19.92147279677415,12.367350488877777,19.350810725423287,13.352450816553546,5.423776942366432,22.85728545828433,16.04303672384154,2.9858351047796656,0.0,14.40509592965535,3.3338375585835416,2.9858351047796656,14.967516495602926,13.605765907297279,6.342614036877253,12.207408721998586,13.163047425510428,14.909596804393246,13.640866777266343,4.890456281955254,19.948379944174533,18.36666721771601,12.093887955876811,4.942264988929174,24.62206347938612,3.950835985975306,28.310614664511203,21.030843524240137,2.328746518483186,20.273198396441433,5.31808791530778,13.568821626645196,20.45825642899611,21.294885575790573,11.392735172768372,13.116844049503099,9.471935908025461,11.791654047942794,0.0,18.452917454559355,15.667736689786626,1.4659508111436965
